date,fes_scenario,climate_member,simultaneous_commissioning,staggered_commissioning,simultaneous_minus_staggered_mwh
2035-06-22,Holistic Transition,member_13,26790.0,8930.0,17860.0
2035-10-11,Electric Engagement,member_06,26790.0,8930.0,17860.0
2035-06-02,Electric Engagement,member_12,26320.0,8460.0,17860.0
2035-03-01,Holistic Transition,member_06,26943.053,9083.052,17860.0
2035-09-28,Electric Engagement,member_13,26320.0,8460.0,17860.0
2035-12-07,Holistic Transition,member_13,27730.0,9870.0,17860.0
2035-05-09,Holistic Transition,member_13,27026.98,9166.98,17860.0
2035-05-09,Holistic Transition,member_06,26790.0,8930.0,17860.0
2035-02-22,Electric Engagement,member_12,26320.0,8460.0,17860.0
2035-05-09,Electric Engagement,member_12,26790.0,8930.0,17860.0
2035-09-21,Electric Engagement,member_06,26320.0,8460.0,17860.0
2035-10-31,Holistic Transition,member_13,26790.0,8930.0,17860.0
2035-02-22,Holistic Transition,member_06,26320.0,8460.0,17860.0
2035-10-31,Holistic Transition,member_12,26790.0,8930.0,17860.0
2035-06-16,Electric Engagement,member_12,26877.012,9017.012,17860.0
2035-05-11,Holistic Transition,member_06,26497.117,8637.118,17860.0
2035-10-11,Electric Engagement,member_13,26790.0,8930.0,17860.0
2035-10-31,Holistic Transition,member_06,26790.0,8930.0,17860.0
2035-06-22,Holistic Transition,member_06,26790.0,8930.0,17860.0
2035-09-21,Electric Engagement,member_13,26549.93,8689.93,17860.0
2036-01-04,Holistic Transition,member_13,26462.234,8602.234,17860.0
2035-06-22,Holistic Transition,member_12,26790.0,8930.0,17860.0
2035-09-30,Electric Engagement,member_13,26959.299,9100.039,17859.26
2035-02-21,Holistic Transition,member_12,27229.785,9400.0,17829.785
2035-08-14,Electric Engagement,member_13,27375.89,9593.909,17781.98
2035-09-21,Electric Engagement,member_12,26202.637,8460.0,17742.637
2035-06-02,Holistic Transition,member_12,26123.215,8460.0,17663.215
2035-06-03,Holistic Transition,member_13,26552.676,8930.0,17622.676
2035-04-12,Holistic Transition,member_12,26886.025,9400.0,17486.025
2035-03-01,Holistic Transition,member_13,26407.14,8930.0,17477.14
2035-06-03,Electric Engagement,member_06,26846.924,9400.0,17446.924
2035-02-13,Electric Engagement,member_06,26468.271,9078.2705,17390.0
2035-07-24,Electric Engagement,member_13,24910.0,7520.0,17390.0
2035-04-16,Electric Engagement,member_12,25380.0,7990.0,17390.0
2035-08-14,Electric Engagement,member_06,26320.0,8930.0,17390.0
2035-08-15,Electric Engagement,member_13,26387.678,8997.677,17390.0
2035-09-09,Holistic Transition,member_06,26256.465,8866.465,17390.0
2035-02-15,Electric Engagement,member_12,25850.0,8460.0,17390.0
2035-12-30,Holistic Transition,member_06,26731.945,9400.0,17331.945
2035-04-11,Electric Engagement,member_06,26716.78,9400.0,17316.78
2035-06-15,Electric Engagement,member_06,26708.496,9400.0,17308.496
2035-04-11,Electric Engagement,member_13,26643.758,9400.0,17243.758
2035-06-02,Electric Engagement,member_13,25703.727,8460.0,17243.727
2035-12-30,Electric Engagement,member_06,26572.875,9388.544,17184.332
2035-07-24,Electric Engagement,member_06,24564.11,7520.0,17044.11
2035-05-25,Holistic Transition,member_12,25956.84,8930.0,17026.84
2035-02-22,Holistic Transition,member_13,25433.268,8460.0,16973.268
2035-06-13,Holistic Transition,member_13,26835.676,9864.881,16970.795
2035-06-15,Electric Engagement,member_12,25850.0,8930.0,16920.0
2035-12-06,Electric Engagement,member_12,24440.0,7520.0,16920.0
2035-06-17,Electric Engagement,member_13,25380.0,8460.0,16920.0
2035-03-01,Holistic Transition,member_12,25380.0,8460.0,16920.0
2035-10-16,Electric Engagement,member_06,24910.0,7990.0,16920.0
2035-10-16,Electric Engagement,member_13,24910.0,7990.0,16920.0
2035-10-16,Electric Engagement,member_12,24910.0,7990.0,16920.0
2035-05-25,Electric Engagement,member_06,25517.707,8597.706,16920.0
2035-12-06,Holistic Transition,member_13,24440.0,7520.0,16920.0
2035-10-11,Holistic Transition,member_13,25380.0,8460.0,16920.0
2035-03-06,Electric Engagement,member_06,25380.0,8460.0,16920.0
2035-10-11,Holistic Transition,member_12,25380.0,8460.0,16920.0
2035-10-11,Holistic Transition,member_06,25380.0,8460.0,16920.0
2035-06-17,Electric Engagement,member_06,25380.0,8460.0,16920.0
2035-12-06,Electric Engagement,member_13,24440.0,7520.0,16920.0
2035-09-28,Electric Engagement,member_06,25308.693,8460.0,16848.693
2035-09-04,Electric Engagement,member_13,25727.402,8930.0,16797.402
2035-06-15,Holistic Transition,member_13,25686.262,8930.0,16756.262
2035-09-30,Electric Engagement,member_06,25656.115,8930.0,16726.115
2035-09-30,Holistic Transition,member_12,25518.271,8930.0,16588.271
2035-08-14,Holistic Transition,member_13,25505.373,8930.0,16575.373
2035-06-03,Holistic Transition,member_06,25495.506,8930.0,16565.506
2035-08-01,Holistic Transition,member_13,24566.852,8052.168,16514.684
2035-04-19,Electric Engagement,member_06,25425.186,8930.0,16495.186
2035-04-19,Electric Engagement,member_13,25415.252,8930.0,16485.252
2036-01-03,Electric Engagement,member_06,24910.0,8460.0,16450.0
2036-01-03,Electric Engagement,member_13,24910.0,8460.0,16450.0
2036-01-03,Holistic Transition,member_06,24910.0,8460.0,16450.0
2035-06-01,Holistic Transition,member_12,25380.0,8930.0,16450.0
2035-06-01,Electric Engagement,member_06,25380.0,8930.0,16450.0
2035-06-01,Electric Engagement,member_12,25380.0,8930.0,16450.0
2035-06-01,Electric Engagement,member_13,25380.0,8930.0,16450.0
2035-06-01,Holistic Transition,member_06,25380.0,8930.0,16450.0
2036-01-03,Holistic Transition,member_12,24910.0,8460.0,16450.0
2035-06-01,Holistic Transition,member_13,25380.0,8930.0,16450.0
2036-01-03,Holistic Transition,member_13,24910.0,8460.0,16450.0
2035-07-24,Holistic Transition,member_06,23500.0,7050.0,16450.0
2035-04-16,Electric Engagement,member_13,23970.0,7520.0,16450.0
2035-07-24,Holistic Transition,member_13,23500.0,7050.0,16450.0
2035-07-24,Electric Engagement,member_12,23500.0,7050.0,16450.0
2035-09-04,Electric Engagement,member_06,25021.588,8571.589,16450.0
2035-04-22,Electric Engagement,member_06,23970.0,7520.0,16450.0
2035-04-22,Electric Engagement,member_12,23970.0,7520.0,16450.0
2035-04-22,Electric Engagement,member_13,23970.0,7520.0,16450.0
2035-04-22,Holistic Transition,member_06,23970.0,7520.0,16450.0
2035-06-13,Holistic Transition,member_06,25509.725,9059.725,16450.0
2035-04-22,Holistic Transition,member_12,23970.0,7520.0,16450.0
2035-04-22,Holistic Transition,member_13,23970.0,7520.0,16450.0
2035-07-24,Holistic Transition,member_12,23500.0,7050.0,16450.0
2035-04-16,Holistic Transition,member_12,23970.0,7520.0,16450.0
2035-02-12,Holistic Transition,member_13,23970.0,7520.0,16450.0
2035-04-12,Electric Engagement,member_06,24910.0,8460.0,16450.0
2035-04-12,Electric Engagement,member_13,24910.0,8460.0,16450.0
2035-04-14,Electric Engagement,member_12,24910.0,8460.0,16450.0
2035-04-30,Electric Engagement,member_13,23970.0,7520.0,16450.0
2035-09-04,Electric Engagement,member_12,24821.605,8460.0,16361.605
2035-09-18,Electric Engagement,member_13,24815.367,8460.0,16355.367
2035-06-17,Holistic Transition,member_13,24742.121,8460.0,16282.121
2035-03-06,Electric Engagement,member_13,24654.59,8460.0,16194.59
2035-06-02,Holistic Transition,member_13,24628.201,8460.0,16168.201
2035-06-02,Electric Engagement,member_06,24313.738,8181.9985,16131.74
2036-01-14,Holistic Transition,member_06,24572.486,8486.519,16085.968
2035-07-27,Electric Engagement,member_13,23030.0,7050.0,15980.0
2035-10-16,Holistic Transition,member_12,23500.0,7520.0,15980.0
2035-07-27,Electric Engagement,member_06,23030.0,7050.0,15980.0
2035-04-11,Holistic Transition,member_13,24440.0,8460.0,15980.0
2035-05-25,Holistic Transition,member_06,24083.697,8103.6978,15980.0
2036-01-07,Electric Engagement,member_12,24440.0,8460.0,15980.0
2035-04-11,Holistic Transition,member_06,24440.0,8460.0,15980.0
2035-09-28,Electric Engagement,member_12,23694.1,7714.1,15980.0
2035-10-16,Holistic Transition,member_06,23500.0,7520.0,15980.0
2035-07-27,Electric Engagement,member_12,23030.0,7050.0,15980.0
2035-04-17,Electric Engagement,member_12,23500.0,7520.0,15980.0
2035-10-16,Holistic Transition,member_13,23500.0,7520.0,15980.0
2035-03-06,Holistic Transition,member_13,23970.0,7990.0,15980.0
2035-04-19,Holistic Transition,member_13,23970.0,7990.0,15980.0
2035-06-03,Electric Engagement,member_12,24563.988,8583.988,15980.0
2035-06-15,Holistic Transition,member_06,24824.223,8844.223,15980.0
2035-04-24,Electric Engagement,member_06,24440.0,8460.0,15980.0
2035-04-24,Electric Engagement,member_12,24440.0,8460.0,15980.0
2035-05-04,Electric Engagement,member_13,23500.0,7520.0,15980.0
2035-05-04,Electric Engagement,member_12,23500.0,7520.0,15980.0
2035-04-24,Electric Engagement,member_13,24440.0,8460.0,15980.0
2035-03-06,Electric Engagement,member_12,23970.0,7990.0,15980.0
2035-06-17,Holistic Transition,member_06,24034.668,8054.668,15980.0
2035-04-19,Holistic Transition,member_06,23970.0,7990.0,15980.0
2035-02-16,Holistic Transition,member_06,23970.0,7990.0,15980.0
2035-03-06,Holistic Transition,member_06,24063.184,8083.183,15980.0
2035-02-16,Electric Engagement,member_13,23970.0,7990.0,15980.0
2035-05-09,Holistic Transition,member_12,24183.254,8203.255,15979.999
2035-04-03,Electric Engagement,member_06,24861.467,8930.0,15931.467
2035-07-25,Electric Engagement,member_13,24368.514,8460.0,15908.514
2035-09-18,Electric Engagement,member_06,23827.49,7990.0,15837.49
2035-08-14,Electric Engagement,member_12,24754.855,8930.0,15824.855
2035-04-03,Holistic Transition,member_12,24835.29,9021.444,15813.845
2035-08-15,Electric Engagement,member_06,24259.389,8460.0,15799.389
2036-01-07,Electric Engagement,member_06,24246.16,8460.0,15786.16
2035-08-01,Holistic Transition,member_06,23230.908,7520.0,15710.908
2035-06-17,Holistic Transition,member_12,23679.773,7990.0,15689.773
2035-06-03,Holistic Transition,member_12,23729.076,8148.1953,15580.881
2035-06-15,Holistic Transition,member_12,24012.271,8460.0,15552.271
2035-08-03,Electric Engagement,member_13,23500.0,7990.0,15510.0
2035-08-03,Electric Engagement,member_12,23500.0,7990.0,15510.0
2035-08-03,Electric Engagement,member_06,23500.0,7990.0,15510.0
2035-08-14,Holistic Transition,member_06,23500.0,7990.0,15510.0
2035-08-14,Holistic Transition,member_12,23500.0,7990.0,15510.0
2035-07-26,Electric Engagement,member_13,23500.0,7990.0,15510.0
2035-07-26,Electric Engagement,member_12,23500.0,7990.0,15510.0
2036-01-01,Electric Engagement,member_13,22090.0,6580.0,15510.0
2035-07-25,Electric Engagement,member_06,23500.0,7990.0,15510.0
2035-08-01,Holistic Transition,member_12,22560.0,7050.0,15510.0
2035-07-26,Electric Engagement,member_06,23500.0,7990.0,15510.0
2035-07-30,Electric Engagement,member_13,22560.0,7050.0,15510.0
2035-07-30,Electric Engagement,member_06,22560.0,7050.0,15510.0
2036-01-01,Electric Engagement,member_12,22090.0,6580.0,15510.0
2035-07-09,Electric Engagement,member_13,22090.0,6580.0,15510.0
2035-05-16,Electric Engagement,member_12,23500.0,7990.0,15510.0
2035-05-15,Electric Engagement,member_06,23500.0,7990.0,15510.0
2035-04-16,Electric Engagement,member_06,22560.0,7050.0,15510.0
2035-05-16,Electric Engagement,member_06,23500.0,7990.0,15510.0
2035-05-15,Electric Engagement,member_13,23500.0,7990.0,15510.0
2035-02-12,Holistic Transition,member_12,22803.62,7293.619,15510.0
2035-02-13,Electric Engagement,member_12,23500.0,7990.0,15510.0
2035-02-13,Electric Engagement,member_13,23500.0,7990.0,15510.0
2035-05-16,Electric Engagement,member_13,23500.0,7990.0,15510.0
2035-02-13,Holistic Transition,member_06,23500.0,7990.0,15510.0
2035-05-15,Electric Engagement,member_12,23500.0,7990.0,15510.0
2035-04-04,Electric Engagement,member_12,23500.0,7990.0,15510.0
2035-12-18,Electric Engagement,member_06,24361.885,8872.863,15489.021
2035-06-17,Electric Engagement,member_12,23868.346,8460.0,15408.346
2035-07-09,Electric Engagement,member_06,21824.273,6580.0,15244.273
2035-06-02,Holistic Transition,member_06,22861.834,7710.5166,15151.317
2035-04-25,Electric Engagement,member_12,23112.838,7990.0,15122.838
2035-03-10,Holistic Transition,member_06,23532.973,8460.0,15072.973
2035-07-30,Electric Engagement,member_12,22111.375,7050.0,15061.375
2036-01-18,Electric Engagement,member_12,23033.404,7990.0,15043.404
2035-09-30,Holistic Transition,member_13,22792.678,7752.6777,15040.0
2035-12-06,Electric Engagement,member_06,22090.0,7050.0,15040.0
2035-05-10,Electric Engagement,member_13,23030.0,7990.0,15040.0
2035-10-25,Electric Engagement,member_06,22560.0,7520.0,15040.0
2035-08-26,Electric Engagement,member_13,22560.0,7520.0,15040.0
2035-10-25,Electric Engagement,member_12,22560.0,7520.0,15040.0
2035-09-30,Holistic Transition,member_06,22560.0,7520.0,15040.0
2035-05-10,Electric Engagement,member_12,23030.0,7990.0,15040.0
2035-12-06,Holistic Transition,member_12,22090.0,7050.0,15040.0
2035-04-24,Holistic Transition,member_12,23030.0,7990.0,15040.0
2035-03-06,Holistic Transition,member_12,22560.0,7520.0,15040.0
2036-01-18,Electric Engagement,member_06,22560.0,7520.0,15040.0
2036-01-07,Holistic Transition,member_13,23030.0,7990.0,15040.0
2036-01-07,Holistic Transition,member_12,23030.0,7990.0,15040.0
2036-01-07,Holistic Transition,member_06,23030.0,7990.0,15040.0
2035-04-24,Holistic Transition,member_13,23030.0,7990.0,15040.0
2036-01-07,Electric Engagement,member_13,23041.28,8001.2793,15040.0
2035-04-16,Holistic Transition,member_06,21620.0,6580.0,15040.0
2035-05-26,Electric Engagement,member_06,22090.0,7050.0,15040.0
2035-05-26,Electric Engagement,member_12,22090.0,7050.0,15040.0
2035-05-26,Electric Engagement,member_13,22090.0,7050.0,15040.0
2035-05-26,Holistic Transition,member_12,22090.0,7050.0,15040.0
2035-05-26,Holistic Transition,member_13,22090.0,7050.0,15040.0
2035-04-16,Holistic Transition,member_13,21620.0,6580.0,15040.0
2035-09-21,Holistic Transition,member_13,22362.47,7322.4707,15040.0
2035-06-26,Electric Engagement,member_12,21545.209,6580.0,14965.209
2035-07-25,Electric Engagement,member_12,22916.64,7990.0,14926.641
2035-05-12,Electric Engagement,member_12,22876.889,7990.0,14886.889
2035-08-15,Electric Engagement,member_12,22764.887,7990.0,14774.887
2035-08-26,Electric Engagement,member_06,22214.967,7520.0,14694.967
2035-04-25,Electric Engagement,member_13,22667.084,7990.0,14677.084
2035-05-02,Electric Engagement,member_13,22643.867,7990.0,14653.867
2035-10-17,Holistic Transition,member_06,21150.0,6580.0,14570.0
2035-04-17,Electric Engagement,member_06,22090.0,7520.0,14570.0
2035-05-12,Electric Engagement,member_06,22090.0,7520.0,14570.0
2035-06-14,Electric Engagement,member_13,21620.0,7050.0,14570.0
2035-05-12,Electric Engagement,member_13,22090.0,7520.0,14570.0
2035-05-12,Holistic Transition,member_06,22090.0,7520.0,14570.0
2035-07-25,Holistic Transition,member_06,22090.0,7520.0,14570.0
2035-05-12,Holistic Transition,member_13,22090.0,7520.0,14570.0
2035-05-02,Electric Engagement,member_12,22090.0,7520.0,14570.0
2036-01-01,Electric Engagement,member_06,21046.562,6476.563,14570.0
2035-06-26,Electric Engagement,member_06,20680.0,6110.0,14570.0
2035-05-12,Holistic Transition,member_12,22090.0,7520.0,14570.0
2036-01-01,Holistic Transition,member_13,20680.0,6110.0,14570.0
2035-04-13,Electric Engagement,member_12,22090.0,7520.0,14570.0
2035-07-25,Holistic Transition,member_13,22090.0,7520.0,14570.0
2035-06-14,Electric Engagement,member_06,21620.0,7050.0,14570.0
2035-06-26,Electric Engagement,member_13,21136.615,6566.6157,14570.0
2035-06-24,Electric Engagement,member_13,21618.316,7048.316,14570.0
2035-01-19,Electric Engagement,member_13,21185.871,6615.8716,14570.0
2035-05-15,Holistic Transition,member_13,22090.0,7520.0,14570.0
2035-06-29,Electric Engagement,member_06,22560.0,7990.0,14570.0
2035-06-29,Electric Engagement,member_12,22560.0,7990.0,14570.0
2035-06-29,Electric Engagement,member_13,22560.0,7990.0,14570.0
2035-06-30,Electric Engagement,member_13,22107.121,7537.1206,14570.0
2035-05-15,Holistic Transition,member_12,22238.277,7668.2773,14570.0
2035-04-24,Holistic Transition,member_06,22367.102,7990.0,14377.102
2035-02-16,Electric Engagement,member_12,21871.463,7520.0,14351.463
2035-05-10,Electric Engagement,member_06,22338.941,7990.0,14348.941
2035-09-21,Holistic Transition,member_06,21365.258,7050.0,14315.258
2035-02-15,Holistic Transition,member_13,21831.723,7520.0,14311.723
2035-05-29,Electric Engagement,member_12,22695.637,8392.33,14303.307
2035-07-25,Holistic Transition,member_12,21796.283,7520.0,14276.283
2035-05-26,Holistic Transition,member_06,21266.395,7050.0,14216.395
2035-04-14,Holistic Transition,member_12,21734.65,7520.0,14214.65
2035-04-15,Electric Engagement,member_12,22202.094,7990.0,14212.094
2035-09-18,Electric Engagement,member_12,22200.865,7990.0,14210.865
2035-03-21,Holistic Transition,member_12,20261.066,6110.0,14151.066
2035-05-15,Holistic Transition,member_06,21666.82,7520.0,14146.82
2035-06-24,Electric Engagement,member_06,20712.2,6580.0,14132.199
2035-07-22,Electric Engagement,member_13,22042.771,7919.5425,14123.229
2035-07-10,Electric Engagement,member_06,21150.0,7050.0,14100.0
2035-12-29,Electric Engagement,member_13,21620.0,7520.0,14100.0
2035-04-15,Holistic Transition,member_12,21620.0,7520.0,14100.0
2035-05-06,Electric Engagement,member_13,21150.0,7050.0,14100.0
2035-06-23,Electric Engagement,member_13,21496.643,7396.6426,14100.0
2035-06-23,Electric Engagement,member_12,21150.0,7050.0,14100.0
2035-06-23,Electric Engagement,member_06,21150.0,7050.0,14100.0
2035-07-10,Electric Engagement,member_12,21150.0,7050.0,14100.0
2035-05-19,Holistic Transition,member_12,21620.0,7520.0,14100.0
2035-07-10,Electric Engagement,member_13,21150.0,7050.0,14100.0
2035-05-27,Electric Engagement,member_12,21620.0,7520.0,14100.0
2035-09-21,Holistic Transition,member_12,20680.0,6580.0,14100.0
2035-05-19,Holistic Transition,member_06,21620.0,7520.0,14100.0
2035-05-19,Electric Engagement,member_13,21620.0,7520.0,14100.0
2035-05-19,Electric Engagement,member_12,21620.0,7520.0,14100.0
2035-05-19,Electric Engagement,member_06,21620.0,7520.0,14100.0
2035-05-27,Holistic Transition,member_12,21620.0,7520.0,14100.0
2035-05-19,Holistic Transition,member_13,21620.0,7520.0,14100.0
2035-05-14,Electric Engagement,member_13,21150.0,7050.0,14100.0
2035-05-29,Electric Engagement,member_13,21620.0,7520.0,14100.0
2035-08-27,Electric Engagement,member_13,21150.0,7050.0,14100.0
2035-05-14,Electric Engagement,member_06,21150.0,7050.0,14100.0
2035-10-25,Holistic Transition,member_13,21150.0,7050.0,14100.0
2035-05-14,Electric Engagement,member_12,21150.0,7050.0,14100.0
2035-12-06,Holistic Transition,member_06,20680.0,6580.0,14100.0
2035-05-29,Electric Engagement,member_06,21620.0,7520.0,14100.0
2035-05-29,Holistic Transition,member_12,21620.0,7520.0,14100.0
